episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,grad_norm_clob,actor_loss_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,grad_norm_auction,actor_loss_auction
145,-26.76609216508441,-27.4797166518468,-28.56026048070835,6.813367572971293,0.0,35.37362805367964,-1.004245896364249,-0.07629793249999994,0.10762976675979985,8.447629766759373,-8.339999999999591,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.748550206422806,40.0,9.8203843138123e-05,9.8203843138123e-05,11.093797516822814,-0.5935711324214935,0.9902975529432296,30.0,9.8203843138123e-05,9.8203843138123e-05,4.162443955739339,-0.8353955944379171
146,16.485527765534354,16.480513226402028,14.191099504115432,7.652471474106953,0.0,-6.538628030008479,-2.2966374822880127,0.007223760000000275,0.005450572648385332,-0.7081341068134137,0.7135846794617826,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,7.941126440962155,48.0,9.745041797638186e-05,9.745041797638186e-05,9.860339204470316,-0.7084757946431637,0.8831953788797061,30.0,9.745041797638186e-05,9.745041797638186e-05,3.7083571990331015,-0.773680055141449
147,23.863641718711225,23.86328032828515,23.871044278284185,9.030154930473584,0.0,-14.840889347810595,0.0,0.00776394999999956,0.72665192760644,-0.19010271593894978,0.9167546435453827,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8.799387243058947,36.0,9.670277313296842e-05,9.670277313296842e-05,10.103398190604317,-0.6329600198401345,0.9506597846746445,30.0,9.670277313296842e-05,9.670277313296842e-05,4.230112596352895,-0.7267413973808289
148,16.146466663286468,16.110396590878945,14.923883421846696,14.198437881254241,0.0,-0.7254455405924554,-1.1633943390325214,-0.023118829999997155,0.5367122684823897,1.8992122684819224,-1.3624999999995637,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.106033883775984,35.0,9.596086426096992e-05,9.596086426096992e-05,9.954643249511719,-0.6795479339711806,0.8296975004176299,30.0,9.596086426096992e-05,9.596086426096992e-05,3.938824446996053,-0.8578744530677795
149,7.117641148565104,6.96278827393111,6.4356265441600025,1.6327036256925416,0.0,-4.802922918467464,-0.4868625072732016,-0.04029922249999822,0.5076349993861413,3.9351349993868503,-3.4275000000007196,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.889469715681943,44.0,9.522464735370536e-05,9.522464735370536e-05,9.771921851418234,-0.7013456279581244,0.754825700322787,30.0,9.522464735370536e-05,9.522464735370536e-05,3.256450621287028,-0.7777505278587341
150,-8.103706043331796,-8.245531188004913,-12.646943049332394,-0.7042260263863312,0.0,11.942717022946061,-4.311216541329216,-0.09019532000000755,0.3284679323255659,3.76596793232652,-3.4375000000009592,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,7.604648546739058,44.0,9.449407874211548e-05,9.449407874211548e-05,9.571961066939615,-0.6470980102365668,0.9470074405272801,30.0,9.449407874211548e-05,9.449407874211548e-05,3.4680312951405843,-0.7056314925352732
151,41.16800306915281,41.167134378367045,40.962045029054096,3.212609641084531,0.0,-37.74943538796957,-0.21072294931008173,0.005633599999999453,0.33112221916393025,-0.29473560792145914,0.6258578270853756,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,8.232006454467774,50.0,9.376911509217231e-05,9.376911509217231e-05,10.150394287109375,-0.6407165825366974,0.7674683466553688,30.0,9.376911509217231e-05,9.376911509217231e-05,3.5528582453727724,-0.7208012004693349
152,-20.883736445462723,-26.570987503396786,-31.784433188281387,-11.152954418677433,0.0,20.631478769603955,-5.304661319882717,0.09121563499999641,28.10795810532605,23.84795810532647,4.259999999999607,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.967002717460074,41.0,9.304971340230894e-05,9.304971340230894e-05,10.357787899854706,-0.6229290650004432,0.5265762031078338,30.0,9.304971340230894e-05,9.304971340230894e-05,2.515355944633484,-0.7220997631549835
153,0.8822414466459886,0.7973679155398788,-0.34553323005104875,6.094396103924458,0.0,6.439929333975503,-1.1224398555944504,-0.020461289999999282,0.3411567880136346,2.9133062164164922,-2.572149428402878,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,8.165828553641715,41.0,9.233583100086872e-05,9.233583100086872e-05,9.591369314891535,-0.6854573234915733,0.5760123958190282,30.0,9.233583100086872e-05,9.233583100086872e-05,3.207030204931895,-0.6514595250288645
154,-3.2471904522527186,-3.269569115032005,-3.4959697365350033,9.216004497842691,0.0,12.711974234377694,-0.21607599150512868,-0.01032463000000297,0.22594995836404053,1.4959499583637994,-1.2699999999997509,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,3.0,1.0,0.0,2.0,7.5682650555011834,43.0,9.162742554357426e-05,9.162742554357426e-05,9.529767513275146,-0.5916075543923811,0.7703100502490997,30.0,9.162742554357428e-05,9.162742554357428e-05,3.448959203561147,-0.7535288135210673
155,18.37268455003039,18.36229710246118,17.19156279254371,-6.994368154606424,0.0,-24.185930947150137,-1.1867914299210724,0.01605712000000023,0.6384782173846304,-1.019188283351466,1.6576665007360716,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.171735647952918,33.0,9.092445501101583e-05,9.092445501101583e-05,10.287677519249193,-0.7047811523079872,0.8992897222439448,30.0,9.092445501101583e-05,9.092445501101583e-05,4.15493894815445,-0.694332613547643
156,4.742967683176234,4.2154207979087435,4.150800637391593,6.087906913430392,0.0,1.9371062760388043,-0.033306013019711145,-0.03131414750000597,0.07074228748608391,7.263242287487664,-7.192500000001569,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,8.859663588660103,35.0,9.022687770615874e-05,9.022687770615874e-05,9.77550871712821,-0.6977077209287219,0.8893572519222895,30.0,9.022687770615874e-05,9.022687770615874e-05,4.060161495208741,-0.7012733181317647
157,-8.241754276246574,-12.330193251499255,-16.369755481806525,3.216251284282891,0.0,19.58600676608942,-4.1892279953060605,0.14966576499999013,25.602324210674112,20.219888662533926,5.382435548140202,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.441815638542176,40.0,8.953465225187026e-05,8.953465225187026e-05,9.757615935802459,-0.7305978208780288,0.8123591308792432,30.0,8.953465225187026e-05,8.953465225187026e-05,3.771069582303365,-0.7931434432665507
158,19.557491376827443,19.53766305081816,19.56563428860478,11.646960610330659,0.0,-7.918673678274121,-0.001988422211972818,0.029959660000000755,0.5526686581064126,-1.4081308891322122,1.960799547238616,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.390858289930556,45.0,8.884773758846525e-05,8.884773758846525e-05,9.263956435521443,-0.7108502279628407,0.9368550936381023,30.0,8.884773758846525e-05,8.884773758846525e-05,4.4553878227869665,-0.7289906680583954
159,12.719891376708576,12.717789890966428,12.724845850964611,6.800170237146017,0.0,-5.924675613818596,0.0,0.007055959999998026,0.3152666360173981,-0.45841964859159146,0.7736862846089896,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.56404279407702,38.0,8.816609297127065e-05,8.816609297127065e-05,9.89197133716784,-0.7125607713272697,0.8859280000130335,30.0,8.816609297127065e-05,8.816609297127065e-05,3.8631847381591795,-0.7602246105670929
160,-1.7993943645687978,-1.9608196249627792,-3.3422161225952047,-25.752432188700645,0.0,-22.410216066105434,-1.4024752505150175,0.021078752880913706,0.13210293836083054,-4.017776255517242,4.149879193878048,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0050434511761335,43.0,8.748967796820874e-05,8.748967796820874e-05,8.260056673094283,-0.7402761388908733,0.7864262958367666,30.0,8.748967796820874e-05,8.748967796820874e-05,4.114418347676595,-0.7948107302188874
161,47.49802511939337,47.457185348931105,47.43601934393057,-0.5361223802622327,0.0,-47.97214172419278,0.0,-0.021166005000001934,0.34381902539972486,2.0208852135206126,-1.6770661881209066,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,9.184675240516663,40.0,8.681845245739885e-05,8.681845245739885e-05,10.900384366512299,-0.7554337203502655,0.6950341105461121,30.0,8.681845245739885e-05,8.681845245739885e-05,3.3178173899650574,-0.800238287448883
162,12.772333482069211,12.570641292471912,12.535273567472276,-4.531349858104849,0.0,-17.06662342557712,0.0,-0.035367725000003965,0.6410153595514458,4.491015359551778,-3.850000000000332,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,3.0,2.0,0.0,1.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.555499097134205,47.0,8.615237662477761e-05,8.615237662477761e-05,9.080125169551119,-0.6850957585417706,0.7681420003374417,30.0,8.615237662477761e-05,8.615237662477761e-05,3.883441722393036,-0.701646602153778
163,8.552812368927974,8.521147501150024,8.268880211968423,4.002606866134878,0.0,-4.266273345833546,-0.15387074417998292,-0.09839654499999505,0.7619624968787235,1.7794624968778976,-1.0174999999991385,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,7.605738205068252,34.0,8.54914109617372e-05,8.54914109617372e-05,9.600388597039615,-0.6990278503474068,0.6925557464361191,30.0,8.54914109617372e-05,8.54914109617372e-05,3.5643414855003357,-0.7551150937875112
164,6.995209315455082,6.993201730560518,6.130270171552594,-0.6080235151723763,0.0,-6.738293686724975,-0.8692428990092367,0.00631134000000024,0.18193919000168535,-0.4480608099983403,0.6300000000000239,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.088442711603074,42.0,8.483551626278196e-05,8.483551626278196e-05,10.282883780343193,-0.6997960578827631,0.8758549268047015,30.0,8.483551626278196e-05,8.483551626278196e-05,4.285686393578847,-0.7524622738361358
165,8.380030982302895,8.309526923322496,8.298366603323895,3.286280586954795,0.0,-5.0120860163691,0.0,-0.011160319999998534,0.14276004339365045,2.6552600433931035,-2.5124999999994664,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.376555081960317,37.0,8.418465362320297e-05,8.418465362320297e-05,10.731072374292323,-0.7427749696530794,0.6591546766459941,30.0,8.418465362320297e-05,8.418465362320297e-05,3.182574643691381,-0.7381507893403371
166,5.934507390629733,5.341074786013729,5.2382237616557,5.126101658736687,1.1102230246251565e-16,-0.1121221029190089,0.0,-0.10285102435465134,0.765957695191446,7.703457695191194,-6.9374999999997335,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.38609438973504,37.0,8.353878443677026e-05,8.353878443677026e-05,10.178514841440562,-0.6941589514414469,0.749915856619676,30.0,8.353878443677026e-05,8.353878443677026e-05,3.4398096442222594,-0.7594338655471802
167,18.524781858208442,18.524776083405694,18.28291395323797,-5.363381183280651,-1.7763568394002505e-15,-23.64629513651862,-0.24990693016718524,0.008044799999999543,0.7707176206340023,-0.024030819269081682,0.7947484399030933,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,7.982296186023288,45.0,8.289787039344298e-05,8.289787039344298e-05,9.693233309851752,-0.7609930971394414,0.6295793205499649,30.0,8.289787039344298e-05,8.289787039344298e-05,3.318216860294342,-0.7279933631420136
168,25.84951080999599,25.808094303218308,25.780147857386886,-3.5455684947343498,0.0,-29.32571635212124,-0.011573591214528278,-0.016372854619113315,0.68260458644464,2.035104586444728,-1.3525000000001093,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,8.133385052283606,48.0,8.226187347709693e-05,8.226187347709693e-05,10.046329687039057,-0.674192932744821,0.6286893914143244,30.0,8.226187347709693e-05,8.226187347709693e-05,3.1678417225678763,-0.845901362101237
169,3.0609102030284703,2.5615320044557,2.4884006419583726,-5.623961966656563,0.0,-8.112362608614937,0.0,-0.0731313625000037,0.3128578501688253,7.066669643989101,-6.753811793820284,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8214674706154685,47.0,8.163075596326971e-05,8.163075596326971e-05,9.959776117446575,-0.7118601928586545,0.8378751417001088,30.0,8.163075596326971e-05,8.163075596326971e-05,3.68522255619367,-0.7854476610819499
170,14.406631948153517,13.67039539254449,13.184017435194841,-3.0005251766329977,0.0,-16.18454261182784,-0.37890299484817547,-0.10747496250000535,0.35940296721831544,8.580422807816799,-8.221019840598483,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.854089446184112,41.0,8.100448041692296e-05,8.100448041692296e-05,9.630447852902297,-0.7660159156436012,0.5884064818422,30.0,8.100448041692296e-05,8.100448041692296e-05,3.2166643023490904,-0.816221664349238
171,-8.654239475084978,-8.912729059131832,-15.044480795747255,-12.919774558779975,0.0,2.1247062369672705,-5.994703362767339,-0.13704837384643878,0.43831290620656205,-5.084187093792426,5.522499999998999,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.597664397496443,52.0,8.038300969022198e-05,8.038300969022198e-05,10.66777882209191,-0.7333805721539718,0.6555108179648718,30.0,8.038300969022198e-05,8.038300969022198e-05,3.503157675266266,-0.684832735856374
172,35.197529254539404,35.13042835438145,35.05035875107399,-11.880071796285419,0.0,-46.9304305473594,-0.06944086830640828,-0.010628735000005805,0.5428841444443435,2.5903841444456344,-2.047500000001275,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,7.810619598211244,43.0,7.976630692033226e-05,7.976630692033226e-05,9.153822843418565,-0.7001046538352966,0.8350074837605158,30.0,7.976630692033226e-05,7.976630692033226e-05,3.92595690091451,-0.9008153001467387
173,13.063743728542729,12.202747340586873,11.750238928562629,0.5524613760318391,-8.881784197001252e-16,-11.197777552530791,-0.34581156452389905,-0.10669684749999538,0.48729632739187423,9.278989104185085,-8.791692776793196,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.722406035661697,40.0,7.915433552723293e-05,7.915433552723293e-05,9.89705428481102,-0.780224883556366,0.8456377898653348,30.0,7.915433552723293e-05,7.915433552723293e-05,3.772380820910136,-0.7278526504834493
174,28.308225117757306,28.30594227105447,28.301974506055366,6.387709691373394,0.0,-21.914264814681978,0.0,-0.003967764999994332,0.5323710393817436,-0.47779145061801875,1.0101624899997623,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.504856843214768,39.0,7.8547059211547e-05,7.8547059211547e-05,10.188818723727495,-0.693688040971756,0.5740286250909169,30.0,7.8547059211547e-05,7.8547059211547e-05,2.996902358531952,-0.8137395739555359
175,-42.6283255916997,-42.75185379660002,-50.32972584196659,-0.3653602298636403,-4.440892098500626e-16,49.96436561210297,-7.557295560367647,-0.020576484999998205,0.9746579477998409,3.5146579477996784,-2.5399999999998357,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,8.696755409240723,44.0,7.794444195238824e-05,7.794444195238824e-05,10.174893303350968,-0.7632502981207587,0.5044558589657148,30.0,7.794444195238824e-05,7.794444195238824e-05,3.022609519958496,-0.7438210686047871
176,36.862174974846596,36.85920931715698,35.694058494033904,16.948736842599477,3.552713678800501e-15,-18.745321651434427,-1.1729535231225015,0.007802699999999557,0.30792147585383134,-0.5445785241460577,0.8524999999998855,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.420958772782357,31.0,7.734644800522465e-05,7.734644800522465e-05,9.975263503289991,-0.6801672925551733,0.5719631443421046,30.0,7.734644800522465e-05,7.734644800522465e-05,3.11307772397995,-0.8221722443898519
177,2.0356835579241306,-19.64167747869374,-21.766455492007385,1.4677100519395763,0.0,23.234165543946965,-2.3492561778307817,0.2244781645181204,65.5375826303717,46.558952991468644,18.978629638903072,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.091527962684632,40.0,7.675304189975812e-05,7.675304189975812e-05,10.314011466503143,-0.6905243158340454,0.6180619741479556,30.0,7.675304189975812e-05,7.675304189975812e-05,3.5040050705273944,-0.8488958795865377
178,34.54108554704036,34.41236406706877,29.831301305174986,-5.741181718937971,0.0,-35.572483024112955,-4.634287639391971,0.053224877500004646,0.21222241531685881,-3.5877775846837237,3.800000000000594,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,7.958475076235258,39.0,7.61641884378206e-05,7.61641884378206e-05,10.042703371781569,-0.7479908317327499,0.6730132460594177,30.0,7.61641884378206e-05,7.61641884378206e-05,3.8346923271814983,-0.8014352162679036
179,14.102773296949948,13.2678410477365,12.95192546979531,10.448788467232642,0.0,-2.50313700256267,-0.42568388294034776,0.10976830499999786,0.3167664357591349,-9.137462717918186,9.454229153677327,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.8770033879713575,33.0,7.557985269128636e-05,7.557985269128636e-05,10.87599429217252,-0.6670231875032187,0.7052752378086249,30.0,7.557985269128636e-05,7.557985269128636e-05,3.5106276432673136,-0.774223804473877
180,12.776522023612415,12.741557622485026,12.595093522484321,-17.987815259673827,0.0,-30.582908782158142,0.0,-0.14646409999998966,0.5357066933062953,-1.8698770314485893,2.4055837247548917,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.632863031493293,36.0,7.5e-05,7.5e-05,9.074369271596273,-0.6571315344836977,0.7555831695596377,30.0,7.5e-05,7.5e-05,3.683791756629944,-0.8147161920865377
181,-16.515147095562074,-16.740300320517694,-17.071203652282083,0.7445334667836625,0.0,17.815737119065737,-0.2946757667635893,-0.03622756499999041,0.7175313482178325,4.745031348216996,-4.0274999999991685,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,15.0,0.0,0.0,3.0,3.0,0.0,0.0,7.377260656583877,42.0,7.442459596972076e-05,7.442459596972076e-05,9.489601135253906,-0.7544120720454625,0.6225022460023563,30.0,7.442459596972076e-05,7.442459596972076e-05,3.75562428633372,-0.7838568766911824
182,7.548726363671449,7.537095302012291,6.220836357128885,-5.249349671547674,0.0,-11.470186028676563,-1.2077870194075189,-0.10847192547584361,0.690973998719457,1.0784739987203498,-0.3875000000008839,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,7.474881893251,41.0,7.385360647008234e-05,7.385360647008234e-05,9.060006920884295,-0.7409582109678359,0.9379027972618739,30.0,7.385360647008234e-05,7.385360647008234e-05,4.342214171091715,-0.8669309536616008
183,-22.069696742773885,-22.113093321962502,-24.203579178461265,13.327855989551303,0.0,37.531435168012564,-2.207147776799431,0.11666192029649845,9.31568456188269,2.08318456188157,7.232500000001078,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,8.067099624209934,36.0,7.328699763256845e-05,7.328699763256845e-05,9.449937886661953,-0.7214208344618479,0.6466093520323436,30.0,7.328699763256845e-05,7.328699763256845e-05,4.0232385436693825,-0.9047917604446412
184,-6.835534406927065,-6.835782547231483,-7.310800087206814,3.6302626239038998,-3.552713678800501e-15,10.941062711110716,-0.4822240199795518,0.007206480000000274,0.9575246978789238,0.1575246978788365,0.8000000000000682,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.865398372922625,42.0,7.272473584850385e-05,7.272473584850385e-05,10.78670426777431,-0.6711207713399615,0.6376838897665341,30.0,7.272473584850385e-05,7.272473584850385e-05,3.6134075999259947,-0.8022335469722748
185,14.49328595389436,14.492085040103435,14.189465990750083,7.957354259860304,-2.7755575615628914e-17,-6.23211173088977,-0.31062624935168515,0.008007200000000683,0.44364427215424485,-0.3465420307732129,0.7901863029274577,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8449680124010355,42.0,7.21667877670609e-05,7.21667877670609e-05,10.197193747475033,-0.7062110730579921,0.8472780878345172,30.0,7.21667877670609e-05,7.21667877670609e-05,3.886147626241048,-0.8609146157900492
186,10.096175627126286,9.669764299003472,9.530288359004198,2.1070017029984163,0.0,-7.423286656005781,0.0,-0.13947593999999472,0.6175178263364103,6.530017826337188,-5.912500000000765,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.358106215794881,36.0,7.161312029328123e-05,7.161312029328123e-05,9.498637715975443,-0.6908405721187592,0.6233006874720256,30.0,7.161312029328123e-05,7.161312029328123e-05,3.361145865917206,-0.8417763630549113
187,-2.960743080025277,-3.375994709849936,-9.148077361698979,9.499021846920266,0.0,18.647099208619252,-5.68625479185112,-0.08582786000000586,0.699487864893328,6.44400209361123,-5.744514228717922,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,7.384270130319798,47.0,7.106370058611288e-05,7.106370058611288e-05,9.124057749484448,-0.7473929602166881,0.7512716447313627,30.0,7.106370058611288e-05,7.106370058611288e-05,3.847684295972188,-0.8741899530092875
188,25.272809986943304,25.269241357677647,25.007913878252978,9.84048960629381,0.0,-15.167424271959161,-0.25408182942356916,-0.007245650000000618,0.09816439507665109,0.5973800520321277,-0.49921565695545006,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.84319193590255,42.0,7.051849605646213e-05,7.051849605646213e-05,10.405282065981911,-0.6392631630102793,0.7165197536349297,30.0,7.051849605646213e-05,7.051849605646213e-05,3.9277501781781514,-0.792129902044932
189,12.33204465460511,12.332042397160697,12.339529647158585,15.917462618348889,0.0,3.577932971190302,0.0,0.007487249999999576,0.7650247942193147,0.01502479421938352,0.7499999999999574,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,8.682646660094566,47.0,6.997747436526054e-05,6.997747436526054e-05,10.111959122596904,-0.7046719354887804,0.6125830933451653,30.0,6.997747436526054e-05,6.997747436526054e-05,3.1428243557612103,-0.8040740211804708
